BIN,PCN,GROUP,PBM Name(HORIZON / CAREMARK / EXPRESS SCRIPTS / HUMANA / OPTUM / DREXI / EMPIRX / LIVINTI(SOUTHERN SCRIPTS) / COUPON) ,Payer Type(Medicare / Medicaid / Commercial / Coupon)
17449,6792000,PRXMRT,MAGELLAN RX,Commercial
17449,,prxmrt,MAGELLAN RX,Commercial
17688,9743,19013,EMPIRX HEALTH,Commercial
17688,9743,19019,EMPIRX HEALTH,Commercial
17688,9743,19061,EMPIRX HEALTH,Commercial
17688,9743,19077,EMPIRX HEALTH,Commercial
17688,9743,19122,EMPIRX HEALTH,Commercial
17688,9743,1934,EMPIRX HEALTH,Commercial
18364,8001002,001HPT,Caremark,Commercial
18364,8001002,001PNP,Caremark,Commercial
18570,SCRX,BENEFIT,Optum,Commercial
18643,UHC,CTRWAG,Optum,Commercial
18844,3F,FCEM3WB,Coupon,Coupon
18844,3F,fcldsaf8,Coupon,Coupon
18844,3F,FCMJ5DWB,Coupon,Coupon
18844,3F,FCXXAD,Coupon,Coupon
18844,3F,FVCNXTM18,Coupon,Coupon
18844,3F,FVTRUEPORT50,Coupon,Coupon
18844,3F,NTX70,Coupon,Coupon
18844,3F,,Coupon,Coupon
19025,8001002,17724,Humana,Commercial
19025,8001002,847887,Humana,Commercial
19158,CNRX,AC11923002,Connective RX,Copay card
19158,CNRX,ac11923002,Connective RX,Copay card
19158,CNRX,AC20025001,Connective RX,Copay card
19158,CNRX,ac20028005,Connective RX,Copay card
19158,CNRX,AC20028005,Connective RX,Copay card
19158,CNRX,AC20029003,Connective RX,Copay card
19158,CNRX,ac20029003,Connective RX,Copay card
19158,CNRX,AC20029007,Connective RX,Copay card
19158,CNRX,ac20029007,Connective RX,Copay card
19158,CNRX,ac36701007,Connective RX,Copay card
19158,CNRX,ac55907001,Connective RX,Copay card
19158,CNRX,AC68024004,Connective RX,Copay card
19158,CNRX,ac68024004,Connective RX,Copay card
19158,CNRX,AC68030002,Connective RX,Copay card
19158,CNRX,ac68030002,Connective RX,Copay card
19158,CNRX,ac68036002,Connective RX,Copay card
19158,CNRX,AC68038002,Connective RX,Copay card
19158,CNRX,ac68038002,Connective RX,Copay card
19158,CNRX,AC68057019,Connective RX,Copay card
19158,CNRX,AC68057024,Connective RX,Copay card
19158,CNRX,av14104002,Connective RX,Copay card
19158,CNRX,AV14104002,Connective RX,Copay card
19158,CNRX,av20019005,Connective RX,Copay card
19158,CNRX,EC12701041,Connective RX,Copay card
19158,CNRX,EC20014001,Connective RX,Copay card
19158,CNRX,ec20014001,Connective RX,Copay card
19158,CNRX,EC20021050,Connective RX,Copay card
19158,CNRX,ec34010001,Connective RX,Copay card
19158,CNRX,EC34010010,Connective RX,Copay card
19158,CNRX,EC48006034,Connective RX,Copay card
19158,CNRX,EC58020002,Connective RX,Copay card
19158,CNRX,ECQULIPTA0,Connective RX,Copay card
19158,CNRX,,Connective RX,Copay card
19363,7283,RXPB3,EmpiRX,Commercial
19595,1940000,1940000,Caremark,Medicaid
20099,AC,wl2a,CarelonRx,Commercial
20099,CH,1872tv,CarelonRx,Commercial
20099,CH,WL2A,CarelonRx,Commercial
20099,IS,WLDA  ,CarelonRx,Commercial
20099,IS,WX7A,CarelonRx,Commercial
20099,WG,174331m1a2,CarelonRx,Commercial
20099,WG,300451MW01,CarelonRx,Commercial
20099,WG,MONTERX,CarelonRx,Commercial
20099,WG,WL2A,CarelonRx,Commercial
20099,WG,wl4a,CarelonRx,Commercial
20099,WG,WL4A,CarelonRx,Commercial
20099,WG,WL5A,CarelonRx,Commercial
20099,WG,WL7A,CarelonRx,Commercial
20099,WG,WL8A,CarelonRx,Commercial
20099,WG,WLAA,CarelonRx,Commercial
20099,WG,wlba,CarelonRx,Commercial
20099,WG,WLDA,CarelonRx,Commercial
20099,WG,wlda,CarelonRx,Commercial
20099,WG,WLHA,CarelonRx,Commercial
20099,WG,WXXHA,CarelonRx,Commercial
20107,AC,RX8478,CarelonRx,Medicaid
20107,AC,wkpa,CarelonRx,Medicaid
20107,AC,WKPA,CarelonRx,Medicaid
20107,WP,WKPA,CarelonRx,Medicaid
20107,WP,wkpa,CarelonRx,Medicaid
20107,WP,,CarelonRx,Medicaid
20115,IS,WM2A,CarelonRx,Medicaid
20115,IS,wm2a,CarelonRx,Medicaid
20115,IS,,CarelonRx,Medicaid
20115,MPPPOR,WM2A,CarelonRx,Medicare
20123,IRXCOMM,rx42ae,CarelonRx,Commercial
20685,ARXL,88950,Caremark,Commercial
20958,7960000,true1169,TrueRX,Commercial
20974,CWHS,CWE,Caremark,Medicare
21684,*,*,Express Scripts,Commercial
21684,*,BXMN,Express Scripts,Commercial
21684,,BXMN,Express Scripts,Commercial
21841,18000405,100723bp,FairosRx,Commercial
22022,ICS,FVS,Optum,Commercial
22022,ICS,PRO,Optum,Commercial
22096,FBG,fv1668,Optum,Commercial
22451,FORTE,FH2GEN,Express Scripts,Commercial
22451,FORTE,fh2gen,Express Scripts,Commercial
22451,FORTE,forte,Express Scripts,Commercial
22451,FORTE,FORTE,Express Scripts,Commercial
22816,%,NWRKBOE,Caremark,Commercial
22816,%,RX23KZ,Caremark,Commercial
22816,%,RX7704,Caremark,Commercial
22816,%,SONJCOM,Caremark,Commercial
22816,%,UNITEDRX,Caremark,Commercial
22816,%,,Caremark,Commercial
23392,CPT,epic,Caremark,Commercial
23575,9999,advs,Caremark,Coupon
23575,9999,HBA,Caremark,Coupon
23575,9999,ida,Caremark,Coupon
23575,9999,SASAH,Caremark,Coupon
23575,9999,,Caremark,Coupon
24160,14032015,14164172,EmpiRx,Commercial
24160,14032015,19013,EmpiRx,Commercial
24160,14032015,19019,EmpiRx,Commercial
24160,14032015,19098,EmpiRx,Commercial
24368,3207,15819,Express Scripts,Commercial
24368,3207,19305,Express Scripts,Commercial
24368,3207,305,Express Scripts,Commercial
24532,ARX32839,101101,Coupon,Coupon
25242,SSN,FCLDSAFC,Express Scripts,Commercial
25656,3270,,Express Scripts,Commercial
25706,IFX,AUVRET,Caremark,Coupon
25706,IFX,MP01,Caremark,Coupon
25706,IFX,mp01,Caremark,Coupon
25706,IFX,mP01,Caremark,Coupon
25706,IFX,RES11,Caremark,Coupon
25706,IFX,SC4539,Caremark,Coupon
25706,IFX,,Caremark,Coupon
25862,TSAC,99995530,Optum,Commercial
26696,77993333,BSCCOMM,Caremark,Commercial
28406,OSCAR,RX1555,Caremark,Commercial
28406,OSCAR,rx1555,Caremark,Commercial
3858,A4,2DJA,Express Scripts,Commercial
3858,A4,2DSA,Express Scripts,Commercial
3858,A4,2G2A,Express Scripts,Commercial
3858,A4,2GDA,Express Scripts,Commercial
3858,A4,2gda,Express Scripts,Commercial
3858,A4,2GJA,Express Scripts,Commercial
3858,A4,2GKA,Express Scripts,Commercial
3858,A4,2gka,Express Scripts,Commercial
3858,A4,2KAACIG,Express Scripts,Commercial
3858,A4,A88A,Express Scripts,Commercial
3858,A4,ALCLEAR,Express Scripts,Commercial
3858,A4,ALTICRX,Express Scripts,Commercial
3858,A4,AMAZON1,Express Scripts,Commercial
3858,A4,amazon1,Express Scripts,Commercial
3858,A4,AMENTUM,Express Scripts,Commercial
3858,A4,AMERIT1,Express Scripts,Commercial
3858,A4,APNA,Express Scripts,Commercial
3858,A4,AQLA,Express Scripts,Commercial
3858,A4,ARCHCAP,Express Scripts,Commercial
3858,A4,ATIRX19,Express Scripts,Commercial
3858,A4,bcwp001,Express Scripts,Commercial
3858,A4,BDOUSA1,Express Scripts,Commercial
3858,A4,BHAA,Express Scripts,Commercial
3858,A4,BJSRX19,Express Scripts,Commercial
3858,A4,BRWNRX1,Express Scripts,Commercial
3858,A4,BXS000019079897,Express Scripts,Commercial
3858,A4,CARERXP,Express Scripts,Commercial
3858,A4,cboerx2,Express Scripts,Commercial
3858,A4,CBSRX18,Express Scripts,Commercial
3858,A4,CHANEL5,Express Scripts,Commercial
3858,A4,CTYCARX,Express Scripts,Commercial
3858,A4,DEARX01,Express Scripts,Commercial
3858,A4,DEMA,Express Scripts,Commercial
3858,A4,DODA,Express Scripts,Commercial
3858,A4,DSMA,Express Scripts,Commercial
3858,A4,DVNBSTR,Express Scripts,Commercial
3858,A4,EDSNBOE,Express Scripts,Commercial
3858,A4,ENTA,Express Scripts,Commercial
3858,A4,EXLHPRX,Express Scripts,Commercial
3858,A4,EYECARE,Express Scripts,Commercial
3858,A4,FANATIC,Express Scripts,Commercial
3858,A4,FCWA,Express Scripts,Commercial
3858,A4,FDNA,Express Scripts,Commercial
3858,A4,FERRERO,Express Scripts,Commercial
3858,A4,FRUSARX,Express Scripts,Commercial
3858,A4,FUND1RX,Express Scripts,Commercial
3858,A4,GH3A,Express Scripts,Commercial
3858,A4,H5LA,Express Scripts,Commercial
3858,A4,hmrk001,Express Scripts,Commercial
3858,A4,HMRK001,Express Scripts,Commercial
3858,A4,HNICORP,Express Scripts,Commercial
3858,A4,IP12062,Express Scripts,Commercial
3858,A4,IWLOC11,Express Scripts,Commercial
3858,A4,JNAA,Express Scripts,Commercial
3858,A4,JUTA,Express Scripts,Commercial
3858,A4,K8CA,Express Scripts,Commercial
3858,A4,K8VA,Express Scripts,Commercial
3858,A4,K9BA,Express Scripts,Commercial
3858,A4,KA2A,Express Scripts,Commercial
3858,A4,KC9A,Express Scripts,Commercial
3858,A4,KCVA,Express Scripts,Commercial
3858,A4,KHXA,Express Scripts,Commercial
3858,A4,khxa,Express Scripts,Commercial
3858,A4,kk8a,Express Scripts,Commercial
3858,A4,KPMA,Express Scripts,Commercial
3858,A4,KPMG1RX,Express Scripts,Commercial
3858,A4,L4SA,Express Scripts,Commercial
3858,A4,L4YA,Express Scripts,Commercial
3858,A4,LOCA701,Express Scripts,Commercial
3858,A4,LOCALON,Express Scripts,Commercial
3858,A4,LRHSDRX,Express Scripts,Commercial
3858,A4,ME6A,Express Scripts,Commercial
3858,A4,MM6A,Express Scripts,Commercial
3858,A4,MMXRX4U,Express Scripts,Commercial
3858,A4,MORGNRX,Express Scripts,Commercial
3858,A4,MORSTAN,Express Scripts,Commercial
3858,A4,morstan,Express Scripts,Commercial
3858,A4,NEWHARX,Express Scripts,Commercial
3858,A4,NEWJRAC,Express Scripts,Commercial
3858,A4,NFPCORP,Express Scripts,Commercial
3858,A4,NICERX1,Express Scripts,Commercial
3858,A4,nicerx1,Express Scripts,Commercial
3858,A4,NJLAB16,Express Scripts,Commercial
3858,A4,NJRA,Express Scripts,Commercial
3858,A4,NUTANIX,Express Scripts,Commercial
3858,A4,NWRKBOE,Express Scripts,Commercial
3858,A4,nwrkboe,Express Scripts,Commercial
3858,A4,NYACKRX,Express Scripts,Commercial
3858,A4,NYSNARX,Express Scripts,Commercial
3858,A4,nysnarx,Express Scripts,Commercial
3858,A4,NYYA,Express Scripts,Commercial
3858,A4,NZ4A,Express Scripts,Commercial
3858,A4,ONEXCEV,Express Scripts,Commercial
3858,A4,ORNRX4U,Express Scripts,Commercial
3858,A4,PANA,Express Scripts,Commercial
3858,A4,PD7A,Express Scripts,Commercial
3858,A4,PLVA,Express Scripts,Commercial
3858,A4,PRESBOP,Express Scripts,Commercial
3858,A4,QURATE1,Express Scripts,Commercial
3858,A4,RDBA,Express Scripts,Commercial
3858,A4,RENTOKI,Express Scripts,Commercial
3858,A4,RGIU108,Express Scripts,Commercial
3858,A4,SHAW015,Express Scripts,Commercial
3858,A4,SIXFIRT,Express Scripts,Commercial
3858,A4,STATE100A,Express Scripts,Commercial
3858,A4,STEEMER,Express Scripts,Commercial
3858,A4,STVGPRX,Express Scripts,Commercial
3858,A4,TATACON,Express Scripts,Commercial
3858,A4,tatacon,Express Scripts,Commercial
3858,A4,THENEW1,Express Scripts,Commercial
3858,A4,trgtrx1,Express Scripts,Commercial
3858,A4,TRGTRX1,Express Scripts,Commercial
3858,A4,TTECSEC,Express Scripts,Commercial
3858,A4,UAPLO24,Express Scripts,Commercial
3858,A4,USVISRX,Express Scripts,Commercial
3858,A4,V2UA,Express Scripts,Commercial
3858,A4,v2ua,Express Scripts,Commercial
3858,A4,V43A,Express Scripts,Commercial
3858,A4,VEOLIA1,Express Scripts,Commercial
3858,A4,VERISKA,Express Scripts,Commercial
3858,A4,VNAHGRP,Express Scripts,Commercial
3858,A4,W94A,Express Scripts,Commercial
3858,A4,WELLRX2,Express Scripts,Commercial
3858,A4,WFLEET1,Express Scripts,Commercial
3858,A4,WINTHRP,Express Scripts,Commercial
3858,A4,WSAUDRX,Express Scripts,Commercial
3858,A4,WSPUSA1,Express Scripts,Commercial
3858,A4,WTCRESP,Express Scripts,Commercial
3858,A4,WTCSURV,Express Scripts,Commercial
3858,A4,yjta,Express Scripts,Commercial
3858,A4,Z9VA,Express Scripts,Commercial
3858,A4,,Express Scripts,Commercial
3858,A4   HUN,amazon1,Express Scripts,Commercial
3858,A4   HUN,pana,Express Scripts,Commercial
3858,A4   HUN,tatacon,Express Scripts,Commercial
3858,A4   HUN,v2ua,Express Scripts,Commercial
3858,A4 7700630,2gka,Express Scripts,Commercial
3858,MA,2ESA,Express Scripts,Medicaid
3858,MA,2GDA,Express Scripts,Medicaid
3858,MA,2gda,Express Scripts,Medicaid
3858,MA,2GDA2,Express Scripts,Medicaid
3858,MA,LOC2013,Express Scripts,Medicaid
3858,MA,WKPA,Express Scripts,Medicaid
3858,MA,Z9VA,Express Scripts,Medicaid
3858,MA,,Express Scripts,Medicaid
3858,MD,GH3A,Express Scripts,Medicaid
3858,NCP99,UFTWFRX,Express Scripts,Commercial
3858,,JRGA,Express Scripts,Commercial
3858,,NWRKBOE,Express Scripts,Commercial
400023,1071998,L4JA,Express Scripts,Medicare
400023,1071998,,Express Scripts,Medicare
400023,20050403,KHYA,Express Scripts,Medicare
400023,,KHXA,Express Scripts,Medicare
4261,CAL,,Optum,Commercial
4261,DOL,,Optum,Commercial
4336,77993333,RX33CC,Caremark,Commercial
4336,77993333,RX33DF,Caremark,Commercial
4336,77993333,,Caremark,Commercial
4336,ADV,RX0022,Caremark,Commercial
4336,ADV,RX0048,Caremark,Commercial
4336,ADV,RX0102,Caremark,Commercial
4336,ADV,RX0139,Caremark,Commercial
4336,ADV,RX0149,Caremark,Commercial
4336,ADV,RX0159,Caremark,Commercial
